FIPS,0
01001,17
01003,14
01005,11
01007,5
01009,10
01011,2
01013,14
01015,15
01017,24
01019,10
01021,6
01023,8
01025,19
01027,2
01029,3
01031,16
01033,13
01035,1
01037,5
01039,21
01041,7
01043,15
01045,20
01047,22
01049,21
01051,15
01053,20
01055,26
01057,11
01059,12
01061,14
01063,4
01065,6
01067,4
01069,19
01071,15
01073,8
01075,4
01077,20
01079,9
01081,16
01083,26
01089,1
01091,16
01093,6
01095,22
01097,9
01099,13
01101,3
01103,21
01105,4
01107,4
01109,16
01111,9
01113,9
01115,22
01117,11
01119,7
01121,22
01123,22
01125,8
01127,16
01133,8
02016,4
02020,2
02050,3
02068,5
02070,2
02090,11
02100,6
02110,26
02122,36
02130,11
02150,6
02164,5
02170,31
02180,1
02195,2
02198,4
02220,8
02230,8
02240,12
02261,9
02275,1
02290,10
04001,3
04003,17
04005,12
04007,16
04009,6
04012,9
04015,13
04017,27
04019,2
04021,15
04023,30
04025,8
04027,12
05001,14
05003,8
05005,12
05007,8
05009,18
05011,5
05015,25
05017,15
05019,15
05021,2
05023,19
05025,4
05027,10
05029,7
05031,9
05033,13
05035,3
05037,16
05039,7
05041,11
05043,9
05045,16
05047,4
05049,5
05051,15
05053,9
05055,17
05057,17
05059,15
05061,1
05063,11
05065,5
05067,7
05069,15
05071,9
05073,4
05075,6
05077,7
05079,3
05081,9
05083,10
05085,23
05087,6
05089,10
05091,15
05093,21
05095,4
05097,5
05099,4
05101,4
05103,24
05105,10
05107,16
05109,10
05111,9
05113,9
05115,20
05117,8
05119,6
05121,6
05123,12
05125,22
05127,1
05129,3
05131,3
05133,9
05135,11
05137,9
05139,31
05141,5
05143,5
05145,26
05147,8
05149,11
05999,4
06001,6
06005,19
06007,9
06009,28
06011,8
06013,7
06015,12
06017,21
06021,2
06023,14
06025,4
06027,12
06029,2
06031,12
06033,27
06035,3
06039,11
06041,10
06043,7
06045,21
06047,14
06049,6
06051,13
06053,5
06055,14
06057,20
06059,1
06061,12
06063,8
06065,2
06067,6
06069,11
06071,4
06075,3
06077,1
06079,11
06081,1
06083,8
06085,1
06087,11
06089,5
06093,17
06095,8
06097,6
06101,18
06103,14
06105,2
06107,8
06109,10
06111,6
06113,18
06115,20
08001,7
08003,15
08005,7
08007,16
08009,4
08011,4
08014,7
08015,16
08017,4
08019,11
08021,1
08023,1
08027,6
08029,12
08031,4
08035,9
08037,16
08039,10
08041,5
08043,15
08045,11
08047,1
08049,11
08051,33
08053,7
08055,6
08059,6
08065,5
08067,20
08069,5
08071,3
08075,14
08077,13
08079,5
08081,11
08083,17
08085,20
08087,8
08089,9
08091,9
08093,12
08095,6
08097,17
08099,11
08101,9
08103,9
08105,22
08107,25
08111,5
08113,17
08115,4
08117,22
08119,12
08121,1
08123,4
08125,18
09001,1
09003,2
09005,21
09007,14
09009,6
09011,4
09013,18
09015,13
10001,11
10003,3
10005,11
10999,1
11001,4
12001,5
12003,6
12005,7
12007,9
12009,6
12011,3
12013,5
12015,9
12017,34
12019,12
12021,7
12023,25
12027,6
12029,4
12031,3
12033,6
12035,31
12037,11
12039,10
12041,4
12043,4
12045,2
12047,4
12049,7
12051,10
12053,19
12055,23
12059,13
12061,13
12063,27
12065,1
12067,8
12069,15
12071,7
12073,2
12075,10
12077,4
12079,5
12081,10
12083,5
12085,12
12086,2
12087,17
12089,18
12091,4
12093,25
12095,1
12097,7
12099,2
12101,13
12103,3
12105,9
12107,25
12109,4
12111,8
12113,21
12115,10
12117,3
12119,24
12121,22
12123,9
12125,4
12127,6
12129,10
12131,12
12133,8
13001,5
13005,6
13009,17
13011,9
13013,25
13015,6
13017,9
13019,1
13021,1
13023,3
13025,3
13027,8
13029,19
13031,14
13033,2
13035,8
13037,6
13039,27
13043,3
13045,18
13047,19
13049,3
13051,3
13053,2
13055,4
13057,10
13059,11
13063,14
13067,3
13069,34
13071,17
13073,15
13075,6
13077,11
13079,2
13081,17
13083,6
13085,17
13087,8
13089,3
13091,4
13093,2
13095,12
13097,13
13099,6
13101,1
13103,18
13105,13
13107,10
13109,6
13111,27
13113,12
13115,25
13117,4
13119,13
13121,1
13123,24
13127,14
13129,23
13131,7
13133,9
13135,3
13137,12
13139,12
13141,8
13143,7
13145,3
13147,12
13149,2
13151,11
13153,11
13155,7
13157,24
13161,7
13163,6
13165,2
13169,6
13171,5
13173,4
13175,22
13177,4
13179,14
13181,1
13183,4
13185,14
13187,14
13189,7
13191,10
13193,4
13195,7
13197,3
13199,12
13201,2
13205,16
13207,11
13209,1
13211,7
13213,13
13215,10
13217,18
13219,5
13221,6
13223,19
13225,15
13227,19
13229,4
13231,4
13233,14
13235,3
13237,17
13239,1
13241,21
13245,12
13247,16
13251,1
13253,4
13255,19
13257,5
13259,2
13261,19
13263,2
13265,1
13267,3
13269,10
13271,3
13273,11
13275,27
13277,18
13279,13
13281,13
13283,2
13285,15
13289,4
13291,22
13293,15
13295,26
13297,20
13299,20
13301,4
13303,7
13305,24
