FIPS,0
01001,18
01003,13
01005,14
01007,6
01009,11
01011,2
01013,9
01015,15
01017,19
01019,7
01021,11
01023,10
01025,20
01027,5
01031,12
01033,18
01035,2
01037,5
01039,26
01041,8
01043,23
01045,14
01047,15
01049,15
01051,14
01053,20
01055,24
01057,7
01059,15
01061,11
01063,4
01065,6
01067,5
01069,12
01071,21
01073,8
01075,5
01077,16
01079,6
01081,19
01083,18
01089,3
01091,11
01093,8
01095,19
01097,11
01099,7
01101,1
01103,19
01105,4
01107,7
01109,13
01111,6
01113,8
01115,21
01117,9
01119,3
01121,20
01123,26
01125,9
01127,15
01129,1
01133,15
02020,3
02050,3
02068,5
02070,2
02090,14
02100,6
02110,23
02122,30
02130,13
02150,8
02164,5
02170,30
02180,1
02195,7
02198,3
02220,10
02230,12
02240,7
02261,10
02275,1
02290,6
04001,2
04003,15
04005,13
04007,21
04009,10
04012,9
04013,1
04015,10
04017,23
04019,2
04021,12
04023,27
04025,11
04027,13
05001,15
05003,6
05005,14
05007,6
05009,10
05011,5
05013,2
05015,25
05017,7
05019,14
05021,5
05023,13
05025,7
05027,15
05029,4
05031,9
05033,17
05035,4
05037,13
05039,4
05041,7
05043,11
05045,13
05047,2
05049,5
05051,15
05053,7
05055,15
05057,10
05059,16
05063,12
05065,3
05067,5
05069,20
05071,10
05073,4
05075,6
05077,10
05079,1
05081,8
05083,11
05085,15
05087,2
05089,6
05091,15
05093,21
05095,2
05097,5
05099,2
05101,4
05103,20
05105,8
05107,9
05109,12
05111,14
05113,10
05115,21
05117,12
05119,6
05121,12
05123,16
05125,23
05127,1
05129,2
05131,9
05133,9
05135,8
05137,14
05139,19
05141,6
05143,5
05145,22
05149,12
05999,4
06001,4
06005,12
06007,13
06009,23
06011,4
06013,7
06015,10
06017,16
06019,2
06021,9
06023,18
06025,7
06027,10
06029,2
06031,13
06033,26
06035,3
06037,2
06039,23
06041,6
06043,11
06045,20
06047,14
06049,6
06051,8
06053,3
06055,9
06057,26
06061,11
06063,8
06067,6
06069,8
06071,4
06077,1
06079,11
06081,4
06083,4
06085,3
06087,15
06089,4
06093,16
06095,9
06097,3
06099,2
06101,17
06103,18
06105,2
06107,10
06109,8
06111,6
06113,17
06115,13
08001,10
08003,12
08005,5
08007,16
08009,4
08011,5
08014,7
08015,17
08017,4
08019,13
08021,1
08023,9
08027,4
08029,12
08035,11
08037,11
08039,9
08041,5
08043,16
08045,11
08047,1
08049,8
08051,26
08053,2
08055,6
08059,6
08063,2
08065,4
08067,19
08069,6
08071,2
08075,18
08077,11
08079,5
08081,11
08083,13
08085,15
08087,11
08089,8
08091,11
08093,15
08095,6
08097,19
08099,9
08101,4
08103,3
08105,17
08107,20
08109,4
08111,5
08113,18
08115,4
08117,25
08119,13
08121,2
08123,11
08125,13
09001,1
09003,2
09005,28
09007,13
09009,6
09011,2
09013,22
09015,9
09999,6
10001,9
10003,5
10005,13
11001,7
12001,5
12003,5
12005,12
12007,7
12009,7
12011,2
12013,1
12015,9
12017,37
12019,9
12021,5
12023,22
12029,6
12031,5
12033,7
12035,35
12037,12
12039,12
12041,6
12043,4
12045,4
12047,5
12049,8
12051,9
12053,15
12055,21
12057,3
12059,8
12061,11
12063,31
12065,2
12067,8
12069,15
12071,6
12073,4
12075,16
12077,6
12079,5
12081,10
12083,4
12085,9
12086,3
12087,17
12089,20
12091,6
12093,20
12095,1
12097,6
12099,5
12101,11
12103,2
12105,5
12107,14
12109,7
12111,8
12113,22
12115,7
12117,6
12119,15
12121,21
12123,17
12127,6
12129,4
12131,16
12133,9
12999,2
13001,10
13005,4
13009,21
13011,12
13013,26
13015,12
13017,5
13019,2
13021,2
13023,2
13025,5
13027,7
13029,12
13031,12
13033,5
13035,8
13037,6
13039,27
13043,5
13045,8
13047,22
13051,3
13053,2
13055,5
13057,16
13059,11
13063,24
13067,3
13069,25
13071,17
13073,14
13075,6
13077,5
13079,3
13081,15
13083,8
13085,12
13087,7
13089,7
13091,4
13093,2
13095,14
13097,10
13099,3
13101,1
13103,18
13105,14
13107,12
13109,6
13111,14
13113,11
13115,23
13117,14
13119,15
13121,1
13123,19
13127,11
13129,27
13131,5
13133,5
13135,4
13137,19
13139,9
13141,5
13143,10
13145,3
13147,10
13149,4
13151,14
13153,12
13155,9
13157,27
13161,7
13163,4
13165,2
13169,10
13171,2
13173,8
13175,20
13177,2
13179,15
13181,5
13185,14
13187,19
13189,8
13191,11
13193,5
13195,9
13197,2
13199,10
13201,4
13205,10
13207,8
13209,1
13211,8
13213,6
13215,12
13217,17
13219,5
13221,6
13223,14
13225,12
13227,14
13229,6
13231,8
13233,14
13235,3
13237,17
13239,1
13241,21
13243,4
13245,10
13247,15
13251,1
13253,4
13255,26
13257,12
13259,6
13261,18
13265,1
13267,7
13269,8
13271,3
13273,7
13275,22
13277,24
13279,15
13281,4
13283,2
13285,10
13287,4
13289,4
13291,24
13293,16
13295,18
13297,19
13299,20
13301,7
13303,12
13305,20
13309,4
13311,12
13313,21
13315,12
13317,3
13319,2
13321,2
15001,20
15003,3
15007,26
15009,11
16001,13
16005,12
16007,5
16009,10
16011,13
16013,14
16015,3
16017,24
16019,8
16021,10
16023,1
16027,13
16029,4
16031,18
16035,4
16037,1
16039,16
16041,9
16043,9
16045,14
16047,3
16049,14
16051,5
16053,7
16055,5
16057,8
16059,1
16061,5
16065,16
16067,10
16069,16
16071,3
16073,4
16075,11
16077,5
16079,11
16081,5
16083,18
16085,13
16087,1
17001,16
17003,2
17007,16
17009,1
17011,17
17013,4
17015,12
17017,2
17019,14
17021,29
17023,17
17025,10
17027,8
17029,23
17033,9
17035,8
17037,25
17039,10
17041,20
17043,3
17045,5
17047,2
17049,13
17051,18
17053,5
17055,16
17057,16
17059,4
17061,6
17063,22
17065,2
17067,5
17073,3
17075,17
17077,8
17081,18
17085,24
17087,5
17089,1
17091,4
17093,25
17095,22
17097,5
17099,18
17101,5
17103,17
17105,20
17107,13
17109,8
17111,6
17113,4
17115,9
17117,19
17119,13
17121,27
17123,5
17125,6
17127,7
17131,6
17133,28
17135,13
17137,13
17139,6
17141,13
17143,2
17145,3
17147,6
17149,12
17153,6
17155,1
17157,9
17159,8
17161,10
17163,7
17165,17
17167,9
17173,7
17177,22
17179,6
17181,11
17183,11
17185,7
17187,3
17189,6
17191,9
17193,7
17195,22
17197,5
17199,13
17201,1
17203,12
18001,19
18003,6
18005,18
18007,8
18009,4
18011,20
18013,30
18015,1
18017,17
18019,17
18021,4
18023,9
18025,2
18027,24
18029,11
18031,16
18033,6
18035,7
18037,18
18039,14
18041,9
18043,12
18045,12
18047,9
18049,7
18051,13
18053,26
18055,17
18057,11
18059,26
18061,24
18063,5
18065,17
18067,14
18069,19
18071,29
18073,17
18075,7
18077,24
18079,8
18081,5
18083,15
18085,11
18087,19
18091,15
18093,32
18095,17
18097,6
18099,24
18101,8
18103,17
18105,13
18107,8
18109,22
18111,9
18113,8
18117,12
18119,4
18121,8
18123,7
18125,1
18127,15
18129,5
18131,3
18133,5
18135,16
18137,16
18139,7
18141,2
18143,6
18145,26
18147,13
18149,9
18151,19
18157,5
18159,5
18161,4
18163,10
18165,5
18167,7
18169,14
18171,1
18173,27
18175,3
18177,25
18179,15
18181,4
18183,13
19001,7
19003,3
19005,13
19007,8
19009,1
19011,11
19013,12
19015,8
19017,9
19019,14
19021,15
19023,5
19025,9
19027,17
19029,14
19031,12
19033,24
19035,9
19037,10
19039,2
19041,4
19043,13
19045,13
19047,3
19049,18
19051,2
19055,13
19057,9
19059,45
19061,19
19063,2
19065,14
19067,12
19069,5
19071,7
19073,1
19075,3
19077,6
19079,6
19081,1
19083,16
19085,3
19087,8
19089,10
19091,4
19093,3
19095,12
19097,4
19099,15
19101,9
19103,15
19105,20
19107,14
19109,15
19111,12
19113,3
19117,2
19119,20
19121,6
19123,12
19125,17
19127,20
19129,3
19131,20
19133,9
19135,2
19137,3
19139,18
19141,22
19143,10
19145,12
19147,7
19149,23
19151,3
19155,10
19157,14
19159,5
19161,4
19163,1
19165,10
19167,18
19169,20
19171,8
19173,1
19175,2
19177,2
19179,14
19181,9
19183,5
19185,2
19187,15
19189,11
19191,22
19193,9
19195,2
19197,11
19999,1
20001,4
20003,4
20005,3
20007,1
20009,17
20011,11
20013,13
20015,15
20021,8
20023,2
20027,5
20029,6
20031,11
20033,5
20035,15
20037,18
20039,4
20041,13
