FIPS,0
01001,15
01003,9
01005,5
01007,8
01009,10
01011,2
01013,9
01015,17
01017,12
01019,4
01021,11
01023,5
01025,7
01027,4
01029,2
01031,15
01033,21
01035,2
01037,4
01039,28
01041,8
01043,20
01045,18
01047,21
01049,31
01051,19
01053,22
01055,20
01057,10
01059,19
01061,15
01065,6
01067,7
01069,15
01071,21
01073,6
01075,6
01077,19
01079,10
01081,13
01083,29
01085,1
01087,1
01089,4
01091,17
01093,6
01095,30
01097,9
01099,8
01101,2
01103,21
01105,1
01107,12
01109,17
01111,9
01113,10
01115,29
01117,11
01119,10
01121,18
01123,25
01125,8
01127,12
01129,1
01131,4
01133,14
02020,5
02068,4
02070,2
02090,14
02100,6
02110,21
02122,33
02130,3
02150,10
02164,3
02170,23
02180,1
02195,5
02198,3
02220,14
02230,20
02240,7
02261,4
02275,1
02290,8
04001,4
04003,19
04005,14
04007,13
04009,5
04012,9
04013,3
04015,9
04017,19
04019,2
04021,22
04023,28
04025,10
04027,19
05001,19
05003,6
05005,7
05007,9
05009,10
05011,11
05013,1
05015,28
05017,16
05019,13
05021,5
05023,13
05025,8
05027,24
05029,3
05031,9
05033,16
05035,7
05037,8
05039,3
05041,9
05043,9
05045,12
05047,3
05049,5
05051,20
05053,11
05055,17
05057,5
05059,17
05061,3
05063,11
05065,1
05067,4
05069,22
05071,11
05075,6
05077,4
05079,2
05081,6
05083,9
05085,12
05087,2
05089,9
05091,20
05093,19
05095,4
05097,1
05099,7
05101,4
05103,17
05107,11
05109,3
05111,7
05113,7
05115,26
05117,7
05119,7
05121,14
05123,8
05125,17
05127,1
05129,6
05131,13
05133,4
05135,7
05137,9
05139,25
05141,9
05143,7
05145,30
05147,8
05149,12
05999,7
06005,17
06007,7
06009,33
06011,3
06013,2
06015,7
06017,20
06019,2
06021,7
06023,15
06025,10
06027,11
06029,2
06031,20
06033,20
06035,3
06039,18
06041,10
06043,10
06045,22
06047,15
06049,6
06051,13
06053,6
06055,18
06057,36
06059,1
06061,8
06063,11
06065,2
06067,8
06069,9
06071,8
06073,2
06077,5
06079,13
06081,6
06083,3
06085,1
06087,22
06089,5
06091,4
06093,18
06095,7
06097,4
06099,3
06101,18
06103,16
06105,4
06107,8
06109,8
06111,8
06113,14
06115,17
08001,6
08003,16
08005,6
08007,18
08009,4
08013,2
08014,14
08015,15
08017,2
08019,14
08021,2
08023,4
08025,1
08027,6
08029,17
08031,4
08035,9
08037,9
08039,8
08041,5
08043,20
08045,11
08047,4
08049,14
08051,30
08053,8
08055,6
08059,3
08063,2
08065,10
08067,20
08069,5
08071,1
08075,16
08077,8
08079,9
08081,5
08083,11
08085,21
08087,13
08089,9
08091,3
08093,15
08095,2
08097,22
08099,17
08101,7
08103,3
08105,13
08107,24
08111,5
08113,10
08117,10
08119,12
08123,17
08125,13
08999,3
09001,3
09003,2
09005,21
09007,21
09009,6
09011,5
09013,19
09015,19
09999,2
10001,18
10003,2
10005,11
10999,5
11001,14
12001,6
12003,7
12005,8
12007,8
12009,5
12011,3
12013,7
12015,3
12017,28
12019,11
12021,4
12023,21
12027,2
12029,9
12033,8
12035,25
12037,14
12039,13
12041,6
12043,4
12045,8
12047,5
12049,10
12051,9
12053,10
12055,29
12059,11
12061,19
12063,24
12065,7
12067,4
12069,10
12071,6
12073,7
12075,15
12077,2
12079,5
12081,10
12083,7
12085,12
12086,2
12087,19
12089,20
12091,9
12093,14
12095,1
12097,10
12099,3
12101,12
12103,1
12105,4
12107,28
12109,10
12111,10
12113,22
12115,3
12117,5
12119,19
12121,15
12123,10
12125,1
12129,5
12131,15
12133,8
13001,15
13003,1
13005,6
13007,1
13009,15
13011,9
13013,18
13015,15
13017,8
13019,3
13021,5
13023,1
13025,3
13027,7
13029,12
13031,22
13033,3
13035,5
13037,2
13039,26
13043,5
13045,13
13047,19
13051,4
13053,2
13055,9
13057,14
13059,18
13061,2
13063,14
13065,6
13067,5
13069,23
13071,17
13073,11
13075,10
13077,12
13079,6
13081,11
13083,1
13085,15
13087,10
13089,7
13091,3
13093,2
13095,17
13097,13
13099,11
13101,1
13103,14
13105,10
13107,10
13109,6
13111,20
13113,3
13115,21
13117,20
13119,21
13123,18
13127,16
13129,31
13131,8
13133,11
13135,3
13137,17
13139,8
13141,4
13143,9
13145,3
13147,16
13149,4
13151,11
13153,12
13155,8
13157,30
13159,4
13161,13
13163,5
13169,6
13171,1
13173,8
13175,25
13177,4
13179,14
13181,4
13183,1
13185,18
13187,10
13189,15
13191,7
13193,10
13195,10
13197,2
13199,11
13201,1
13205,13
13207,13
13209,5
13211,4
13213,6
13215,4
13217,20
13219,12
13221,5
13223,17
13225,11
13227,12
13229,8
13231,3
13233,14
13235,6
13237,11
13239,8
13241,14
13245,9
13247,13
13251,3
13253,5
13255,29
13257,13
13261,15
13263,4
13265,1
13267,7
13269,9
13271,5
13273,1
13275,19
13277,22
13279,16
13281,14
13285,14
13289,4
13291,23
13293,19
13295,17
13297,21
13299,22
13301,2
13303,7
13305,23
13311,27
13313,17
13315,12
13317,6
13321,5
13999,2
15001,22
15003,2
15007,32
15009,8
15999,6
16001,16
16005,12
16007,7
16009,5
16011,5
16013,24
16015,2
16017,21
16019,11
16021,6
16023,1
16027,17
16029,2
16031,10
16035,5
16037,1
16039,5
16041,9
16043,8
16045,6
16047,3
16049,10
16051,5
16053,9
16055,14
16057,4
16059,8
16063,4
16065,5
16067,5
16069,18
16071,4
16075,11
16077,2
16079,11
16081,8
16083,22
16085,17
16087,2
16999,6
17001,7
17003,7
17007,15
17009,1
17011,15
17013,4
17015,10
17017,2
17019,9
17021,23
17023,11
17025,9
17027,16
17029,22
17033,8
17035,4
17037,19
17039,8
17041,15
17043,5
17045,6
17047,1
17049,14
17051,17
17053,11
17055,17
17057,12
17059,2
17061,5
17063,29
17065,4
17067,8
17069,1
17073,11
17075,20
17077,12
17081,14
17083,5
17085,22
17087,4
17089,7
17091,11
17093,15
17095,17
17097,5
17099,20
17101,11
17103,15
17105,19
17107,15
17109,15
17111,9
17113,10
17115,14
17117,12
17119,15
17121,18
17123,1
17125,3
17127,7
17131,4
17133,23
17135,19
17137,9
17139,11
17141,13
17143,8
17145,5
17147,11
17149,10
17153,4
17157,10
17159,11
17161,20
17163,12
17165,18
17167,14
17173,7
17177,24
17179,9
17181,2
17183,13
17185,12
17187,2
17189,5
17191,10
17193,6
17195,18
17197,4
17199,28
17201,8
17203,9
17999,2
18001,18
18003,5
18005,17
18007,7
18009,1
18011,17
18013,22
18015,5
18017,20
18019,10
18021,7
18023,6
18025,2
18027,23
18029,19
18031,20
18033,7
18035,20
18037,15
18039,14
18041,5
18043,18
18045,13
18047,7
18049,8
18051,15
18053,27
18055,19
18057,11
18059,19
18061,12
18063,8
18065,14
18067,16
18069,17
18071,20
18073,16
18075,10
18077,17
18079,7
18081,6
18083,20
18085,21
18087,22
18091,20
18093,22
18095,22
18097,5
18099,16
18101,5
18103,13
18105,17
18107,17
18109,17
18111,5
18113,14
18117,14
18119,4
18121,8
18123,5
18125,1
18127,9
18129,6
18131,3
18133,6
18135,6
18137,20
18139,11
18141,4
18143,12
18145,26
18147,12
18149,6
18151,19
18153,1
18157,12
18159,9
18161,4
18163,12
18165,2
18167,14
18169,14
18173,26
18175,5
18177,21
18179,11
18181,7
18183,7
19001,9
19003,1
19005,13
19007,8
19009,1
19011,12
19013,7
19015,16
19017,14
19019,12
19021,9
19023,8
19025,9
19027,15
19029,14
19031,6
19033,27
19035,6
19037,8
19039,1
19041,8
19043,16
19045,17
19047,8
19049,7
19051,2
19055,17
19057,13
19059,30
19061,22
19063,2
19065,8
19067,16
19069,5
19071,2
19075,2
19077,7
19079,6
19081,6
19083,11
19085,7
19087,10
19089,10
19091,4
19093,2
19095,14
19097,11
19099,9
19101,8
19103,15
19105,11
19107,11
19109,17
19111,8
19113,7
19115,3
19117,1
19119,8
19121,10
19123,13
19125,16
19127,21
19129,2
19131,17
19133,6
19135,2
19137,7
19139,14
19141,20
19143,6
19145,13
19147,5
19149,21
19151,3
19153,1
19155,22
19157,17
19159,5
19161,3
19163,8
19165,8
19167,19
19169,28
19171,8
19175,3
19177,2
19179,18
19181,13
19183,3
19187,21
19189,8
19191,13
19193,11
19195,3
19197,10
19999,5
20001,4
20003,7
20005,6
20007,4
20009,5
20011,13
20013,13
20015,18
20021,4
20023,6
20025,4
20027,7
20029,8
20031,8
20033,5
20035,13
20037,19
20039,4
20041,11
20045,16
20051,18
