FIPS,0
01001,20
01003,9
01005,9
01007,5
01009,10
01013,8
01015,19
01017,20
01019,5
01021,13
01023,7
01025,13
01027,7
01031,19
01033,18
01035,1
01037,4
01039,21
01041,5
01043,21
01045,16
01047,13
01049,26
01051,23
01053,19
01055,26
01057,8
01059,19
01061,10
01063,4
01065,4
01067,13
01069,11
01071,13
01073,6
01075,6
01077,19
01079,6
01081,9
01083,22
01085,4
01087,1
01089,4
01091,10
01093,3
01095,27
01097,8
01099,9
01101,2
01103,22
01105,1
01107,8
01109,17
01111,8
01113,6
01115,20
01117,11
01119,5
01121,19
01123,23
01125,10
01127,15
01129,1
01131,1
01133,13
01999,4
02050,2
02068,4
02070,2
02090,16
02100,6
02110,23
02122,39
02130,15
02150,10
02164,2
02170,31
02180,1
02195,5
02198,3
02220,11
02230,17
02240,7
02261,6
02275,1
02290,12
04001,2
04003,27
04005,12
04007,14
04009,2
04012,6
04013,3
04015,8
04017,21
04019,2
04021,15
04023,25
04025,8
04027,13
05001,15
05003,10
05005,12
05007,9
05009,11
05011,8
05013,2
05015,28
05017,15
05019,14
05021,5
05023,11
05025,3
05027,11
05029,6
05031,5
05033,17
05035,6
05037,11
05039,5
05041,7
05043,11
05045,12
05047,4
05049,5
05051,13
05053,6
05055,17
05057,9
05059,17
05061,2
05063,15
05065,5
05067,5
05069,22
05071,9
05073,4
05075,6
05077,5
05079,6
05081,8
05083,10
05085,12
05087,3
05089,10
05091,11
05093,16
05095,4
05097,1
05099,4
05101,4
05103,12
05105,4
05107,8
05109,9
05111,13
05113,15
05115,23
05117,13
05119,7
05121,13
05123,13
05125,22
05127,1
05129,6
05131,9
05133,7
05135,11
05137,14
05139,25
05141,8
05143,4
05145,26
05149,15
05999,5
06001,3
06003,5
06005,16
06007,9
06009,26
06013,2
06015,11
06017,23
06019,3
06021,8
06023,12
06025,5
06027,6
06029,2
06031,15
06033,16
06035,1
06037,2
06039,25
06041,10
06043,7
06045,22
06047,12
06049,5
06051,9
06053,2
06055,14
06057,27
06059,1
06061,8
06063,11
06065,2
06067,6
06069,9
06071,8
06075,3
06077,4
06079,9
06081,1
06083,1
06087,14
06089,5
06091,4
06093,11
06095,8
06097,6
06099,1
06101,19
06103,11
06105,4
06107,7
06109,7
06111,4
06113,18
06115,17
06999,3
08001,2
08003,11
08005,3
08007,17
08009,4
08011,4
08014,6
08015,12
08017,2
08019,12
08021,7
08023,5
08027,8
08029,12
08035,5
08037,15
08039,5
08041,7
08043,12
08045,11
08049,18
08051,30
08053,6
08055,6
08059,6
08063,2
08065,4
08067,19
08069,6
08071,2
08075,14
08077,8
08079,5
08081,6
08083,9
08085,14
08087,10
